,Common_growth_component_median,Recession_prob_filtered_median,Common_growth_component_mean,Recession_prob_filtered_mean
1975-09-30,0.9454825160645666,0.00025232562729192947,0.942855762570656,0.0008153422188087718
1975-10-31,0.5027976509313745,0.0005471665879437605,0.5043607114791446,0.0016322162935150763
1975-11-30,0.23871130613311453,0.0009261646400073797,0.24063683979301728,0.002742894721952963
1975-12-31,1.4526462298079643,4.739892469686303e-05,1.4517427947262231,0.00018329769535323876
1976-01-31,1.5726840075839656,4.3216207837660427e-05,1.575714133451839,0.0001614643802583098
1976-02-29,0.8399676345895448,0.0002902148743218544,0.8408192123942062,0.0009011556786507338
1976-03-31,-0.4012016766029628,0.004988506315492612,-0.4021798681560718,0.012935433077218937
1976-04-30,0.6810255361182731,0.0003925201425449696,0.679168389240878,0.0013609044457478434
1976-05-31,0.29778396662256007,0.0008500991544237122,0.2999683156123035,0.0024982160328174802
1976-06-30,-0.10869608526761118,0.002143397366374271,-0.11066215648516356,0.00587185532846385
1976-07-31,0.43902041261561686,0.0005621803564830626,0.44104738968340507,0.0018284219806186917
1976-08-31,0.32389744598020254,0.0007428776529072563,0.3240362177683207,0.002262473369464621
1976-09-30,-0.028226042168863225,0.001739894886907888,-0.026714722790225378,0.0048919250220006314
1976-10-31,-0.3677121981436454,0.003925684300953213,-0.3670275870991256,0.010427900114839735
1976-11-30,1.0070016035291092,0.00016275568257249939,1.0105668985791791,0.0006368121916799094
1976-12-31,0.867514836977477,0.00022326543432806114,0.8696503150085313,0.000731306306807365
1977-01-31,-0.43555881829283827,0.0055254753753055,-0.43858426211968254,0.014438410530672614
1977-02-28,1.6938906547967245,3.867117633017726e-05,1.694436995602188,0.00018231120512142838
1977-03-31,1.3424128687981005,8.681104884735577e-05,1.341230429202478,0.000301735220564351
1977-04-30,1.081921642445366,0.00014633539909120273,1.0801790497966117,0.0004975286480070805
1977-05-31,0.7689711128674744,0.0002922948283883754,0.7683180500724848,0.0009437072455481024
1977-06-30,0.6425028829110833,0.0003570864902798169,0.6466119771335128,0.0010999347199034282
1977-07-31,0.39711279277206124,0.0006478331989383313,0.3993708446876436,0.001931235631493767
1977-08-31,-0.012031536505519622,0.0016841630100866225,-0.011170829113365387,0.004738819417871846
1977-09-30,0.6298667672581932,0.00034986546731706616,0.6324575683269699,0.001137281324910521
1977-10-31,0.6271291390399752,0.0003620818999519796,0.6288683424769346,0.0011307728249654095
1977-11-30,0.5269044962451488,0.0004726788563683656,0.5301906770486904,0.001391210970975705
1977-12-31,0.17302405484392933,0.0011033018157453284,0.1689889953680613,0.0031900353822559508
1978-01-31,-1.7122682574857562,0.09808415363999118,-1.7242566191914515,0.16451482378108107
1978-02-28,0.837165529339136,0.0013542507097360642,0.8386935011888798,0.005442523737366537
1978-03-31,2.4090284956465284,6.800182826995765e-06,2.41340758447628,4.196766712717606e-05
1978-04-30,2.627377502546975,4.474583388198357e-06,2.6285687140742526,2.116367379295069e-05
1978-05-31,0.18845765108225812,0.0022820228542344907,0.18811204963574454,0.006460369920651756
1978-06-30,0.7347967446474937,0.00032964087487507876,0.7364973008816161,0.0010370040133327748
1978-07-31,0.21131732477516635,0.0010634789943489511,0.21218427182351032,0.0030016440169168207
1978-08-31,0.24010979238983501,0.000904217434563907,0.23835349843424655,0.0027189396980949266
1978-09-30,0.021395784361245132,0.0015338927106112767,0.02162291211119779,0.004338368981459083
1978-10-31,1.0179269719463961,0.0001372517565768825,1.0194411153917036,0.00048096584607580867
1978-11-30,0.9040460659262688,0.00020107641879470308,0.903337773838347,0.0006604012260752474
1978-12-31,0.6026128568342919,0.00042335008308668387,0.6035175728634777,0.0012756000799594366
1979-01-31,-0.3651946174311358,0.004212268716468206,-0.3626084818365521,0.011188936180932257
1979-02-28,0.5062342016720001,0.0005499793081870004,0.5113522559061996,0.001802877835509147
1979-03-31,0.8011520730757236,0.00023539822903729076,0.8004765216149087,0.000792265670921915
1979-04-30,-2.237418726358186,0.32512066481509294,-2.2658989832934067,0.3835717494912864
1979-05-31,0.7090905474143385,0.004986963045893585,0.7047174464009479,0.016265857691671232
1979-06-30,0.39713256557560217,0.0012003170350953565,0.39578723137284505,0.004274168955920838
1979-07-31,-0.16974781529111832,0.00277819632441709,-0.1745269982693125,0.007918918412994096
1979-08-31,-0.5928897016443193,0.007205326589483228,-0.5935535959763829,0.018323161521355
1979-09-30,0.625782210257696,0.0004821216517502901,0.6266627483941486,0.0017416068309883258
1979-10-31,0.10042385216417948,0.0013812924759259177,0.09778907793233964,0.004127801878662581
1979-11-30,-0.13831970877544547,0.0023024202503701303,-0.14071492605922126,0.006457417499995956
1979-12-31,0.31316161985560326,0.0007911685219502433,0.3116925765389459,0.002475994377318336
1980-01-31,-0.022622187172506435,0.0017369100554558343,-0.023988431045452566,0.005352755135757546
1980-02-29,-0.4419387901824766,0.004756162378629462,-0.45793341004517946,0.01652527762846206
1980-03-31,-1.6041269919310115,0.08346697931468569,-1.5971888842796484,0.15376941990570853
1980-04-30,-3.3169436178466585,0.9179927814002009,-3.3176276969549323,0.8522283633492928
1980-05-31,-3.30566170457593,0.9954621167085871,-3.3095624133489667,0.9843331942047121
1980-06-30,-2.196482775758688,0.9746599061608863,-2.195067314097469,0.9394327427507174
1980-07-31,-1.8904174609950197,0.9558958788498548,-1.8756447220945183,0.8894464495756162
1980-08-31,0.7364671079792114,0.03497936058063042,0.7364265429608166,0.08308156166247481
1980-09-30,1.9478727962452889,0.00012048237667162305,1.9501050364248507,0.001112465268771461
1980-10-31,1.3074593152335994,0.00011221761960114281,1.3075681310628293,0.0004323787265370747
1980-11-30,1.3047608553326364,8.432724576269293e-05,1.3005263588194962,0.0003032029860551087
1980-12-31,0.5712080872839549,0.0005117051027265017,0.5744304888617926,0.0015182784402030223
1981-01-31,0.24587712571224035,0.000939276181916396,0.24670702797337724,0.002714828117957071
1981-02-28,-0.3884561568654908,0.004264072682673572,-0.3943502194055431,0.011144156877938906
1981-03-31,0.06603490950878875,0.0015290474130352917,0.06650787852214823,0.004592477640445891
1981-04-30,-0.7288538631795666,0.009604692538441234,-0.7294122265425401,0.024045603332768138
1981-05-31,-0.3813950793907289,0.00534093667479579,-0.38368319111953775,0.016001323279498363
1981-06-30,-0.0319473994333731,0.0021395382232015136,-0.03011707878905118,0.007240875162020241
1981-07-31,0.8601075007092032,0.00021588247892837098,0.8598018067300007,0.0008794320271100586
1981-08-31,-0.30712547321880335,0.003953227460145536,-0.31973715876920383,0.0134464931608667
1981-09-30,-1.3369178191583821,0.04502806427052834,-1.3508548011112915,0.10607946192521692
1981-10-31,-1.501227249440142,0.12805114387035138,-1.4953881188695433,0.2262936214747226
1981-11-30,-1.7410548852146595,0.34830588408208685,-1.732471745928491,0.4022556433075039
1981-12-31,-2.3114272382635184,0.817767216990994,-2.311707793088937,0.7114783958033232
1982-01-31,-4.079076597621384,0.9989397164305951,-4.076447882083534,0.9913146464181251
1982-02-28,2.2698744793964085,0.00040126044831424637,2.2657809534250437,0.0032887558479519443
1982-03-31,-1.0531014589999932,0.047982260347447764,-1.0587464733482865,0.11020334987731356
1982-04-30,-2.1996741883463313,0.46019579092591567,-2.1964401168252814,0.4666623325145786
1982-05-31,-1.6702365449299719,0.6133923527535958,-1.6667612944708399,0.5483569048581933
1982-06-30,-1.4347077294533923,0.6502695269733848,-1.4305675543370087,0.5586811234374264
1982-07-31,-1.629555018335936,0.7786385580279485,-1.6235786171883386,0.6251843950277649
1982-08-31,-1.7277529109686238,0.8586423236067735,-1.725074827162873,0.6759341321688126
1982-09-30,-1.0580289395521572,0.6202261421928869,-1.0541986637200507,0.5320064399473998
1982-10-31,-1.8382914525479526,0.8448454153133869,-1.8396417916240586,0.6591294967406188
1982-11-30,-0.8873207837450803,0.45919920226267597,-0.9009375815962603,0.4585565047191161
1982-12-31,-0.4341070828789481,0.12388464535389233,-0.4367881658775294,0.23789089559596036
1983-01-31,1.5310323309625313,0.0006067241787209954,1.53400531621036,0.006247908594571522
1983-02-28,-1.5034937654673701,0.10773391931756068,-1.5141239581426311,0.17930134440243806
1983-03-31,0.8101459100904691,0.001689388839495157,0.8134112479240724,0.007229547153942165
1983-04-30,1.3251907804577079,9.592469589820934e-05,1.3297649715551123,0.00047585088411556867
1983-05-31,0.887716702946019,0.00023608557478216249,0.8898011303205462,0.0007641385441884956
1983-06-30,1.1408207030863728,0.00010996157655116065,1.142683245783676,0.0003676052693825851
1983-07-31,1.6654610222408017,3.104864924790313e-05,1.6660996124444005,0.00012148041316200528
1983-08-31,-0.8709367959477826,0.021419864575856665,-0.8723888124901844,0.05114927714003779
1983-09-30,2.581539017047282,1.1470867598372221e-05,2.5861957859399323,7.06946529268694e-05
1983-10-31,1.7720362647084777,4.1071294470307175e-05,1.776019740117072,0.0001556270965693089
1983-11-30,0.6633238402378381,0.0004813453789159747,0.664287694791648,0.0014714174876077684
1983-12-31,0.4704863000294178,0.0005607828520788891,0.46962742908092464,0.0016648230732999789
1984-01-31,1.3946010206644774,5.432888081830102e-05,1.398278206402247,0.00020580607758732264
1984-02-29,1.101516091987156,0.000139939172670216,1.1025496726970656,0.0004675551372908403
1984-03-31,0.16868438291922722,0.0013046200916583747,0.1740402150236685,0.0036516517814497813
1984-04-30,1.0358100648893669,0.00013714687456672264,1.03541263017377,0.0004674484515527395
1984-05-31,0.914735537569475,0.00019485298324494114,0.9196734387820457,0.0006440754735844007
1984-06-30,0.2984380660227913,0.0008865309746960601,0.297570036825715,0.002607745359413007
1984-07-31,0.39600737132636854,0.0006244809265100026,0.3974888013900332,0.0018666741135410806
1984-08-31,-0.08511339079879207,0.0020113464551835616,-0.08281673285603139,0.00552552301492393
1984-09-30,0.15621401794351295,0.0011089001739235807,0.15938861963259984,0.003242323662940172
1984-10-31,0.050197749912530516,0.0014031949650127186,0.051905798094423514,0.004016945383256223
1984-11-30,0.45219603623440663,0.0005372379222675268,0.45753008972111003,0.001650124696419686
1984-12-31,0.35510308713823857,0.0006928121322112532,0.3575827311742711,0.0020257877852120983
1985-01-31,-0.2505525072115711,0.0029796063130651824,-0.25084779492776554,0.008214650878469752
1985-02-28,-0.1716899963253949,0.0025602647144600246,-0.17014783127513103,0.007310777821559922
1985-03-31,0.4813602836741598,0.0005317008824227967,0.48125218977615297,0.0017371382091239144
1985-04-30,-0.39794733237685886,0.004443433002000417,-0.3953441433890296,0.011557828900562717
1985-05-31,0.7106320039812306,0.00033984936037494433,0.7135222045098011,0.0011812380752781793
1985-06-30,-0.15556845607916375,0.00258863986889269,-0.15360958438402972,0.006974327151151787
1985-07-31,-0.6287146593474859,0.00759022142801415,-0.6287976937169066,0.018975244533961117
1985-08-31,0.430888042253327,0.0007532272099437479,0.4348503220149746,0.0026990178389054093
1985-09-30,0.2601881436804442,0.0009100734243481124,0.25889732571184343,0.002769362747898487
1985-10-31,-0.03211858059009236,0.0017657410603558407,-0.028074259456890144,0.004938821217586704
1985-11-30,0.37455428271120017,0.0006605807559892361,0.3763674071019329,0.0020054603061601204
1985-12-31,1.1647893160460212,9.338489565856778e-05,1.165868269090837,0.0003374310471242844
1986-01-31,0.6389914314143708,0.00041058791459403757,0.6345360547444515,0.0012827797135989678
1986-02-28,-1.079546805873076,0.0248500018979001,-1.0850587531576734,0.054795045796002716
1986-03-31,-0.4892169384810112,0.010191699377709031,-0.49231990225662775,0.029240751699201796
1986-04-30,-0.13537257591301738,0.0035147157803224237,-0.1353373256325805,0.012189091497148372
1986-05-31,-0.18754288599332497,0.0029774739455214663,-0.18944493024225892,0.009676210958148001
1986-06-30,-0.6154142956135473,0.007665589708585222,-0.6161816601542938,0.020326079079896205
1986-07-31,0.5751127250458907,0.0005535402453768534,0.5726714765281619,0.0022500298261035863
1986-08-31,0.07678589152188885,0.0014741197618537588,0.07849674781880801,0.004235305420135668
1986-09-30,0.1536138667514116,0.0011408837239962684,0.1510723708417446,0.003320127957318542
1986-10-31,-0.13128297470419084,0.002181262199492511,-0.1322869944678578,0.006158353594777983
1986-11-30,0.47420149618261836,0.0005254129704647316,0.4739024410827246,0.0017158096236686495
1986-12-31,0.6355232826799504,0.00034547604239095007,0.6359336438039869,0.0011055066457199034
1987-01-31,-0.24468438680641966,0.003199327235718802,-0.249627782416834,0.008711005252343161
1987-02-28,1.2704447850619225,8.597138045557764e-05,1.2704812130711616,0.0003515381022043885
1987-03-31,-0.16322429098682772,0.003159375028814854,-0.16291556660050713,0.008531686440752684
1987-04-30,0.27982897887706115,0.0009412649460912205,0.27943692749647603,0.002844154592412435
1987-05-31,0.12031725844328814,0.0012266716367125845,0.12230056938226784,0.003739671707483732
1987-06-30,0.23721250623817747,0.0009076471298245116,0.2358500610529615,0.0027017694673482184
1987-07-31,0.4988219958342012,0.0004680812890177371,0.4991650338470323,0.0014948613448165836
1987-08-31,0.8209566315323056,0.00022166476216265514,0.8218227855955482,0.0007216043143629785
1987-09-30,-0.12030192977436811,0.002439414704879922,-0.11972451975092568,0.006605619641182408
1987-10-31,1.2171464828445682,9.224402051922275e-05,1.2176666219840482,0.00036937512652517057
1987-11-30,0.45463782850816825,0.000660697760170283,0.45627059128823755,0.00202811717446947
1987-12-31,0.34558225458329384,0.0007281753355466539,0.34345593274156616,0.0021208216455845023
1988-01-31,-0.46211890686564994,0.005052838187963971,-0.46157884304588886,0.013056246988693704
1988-02-29,0.9687323931884342,0.00019183375482070434,0.9713255555666633,0.0007163570706651249
1988-03-31,-0.09042688237093371,0.0023966505593355824,-0.08648014149243106,0.006346367689412888
1988-04-30,0.40767419041498293,0.0006417094060037246,0.4063519411826257,0.002024651988240101
1988-05-31,0.21844387505999152,0.0009391553348944626,0.2225853532702263,0.002827338975212304
1988-06-30,0.5985781970216892,0.0003736424204816967,0.5971061844905656,0.0011650271392364235
1988-07-31,0.4672692215990216,0.0005323903147118109,0.4684885128324502,0.0016037730029904594
1988-08-31,0.028316686365091645,0.001556243685267429,0.029209719796858113,0.00432926361203378
1988-09-30,-0.41714627698272666,0.00446638681501497,-0.42024943037638923,0.011572600970636185
1988-10-31,0.9866750519396372,0.0001753438758096918,0.9901300883924101,0.0006757317754506586
1988-11-30,0.1612083845282964,0.0012844563747020578,0.16164217191711458,0.003695077206408032
1988-12-31,0.42958643725990514,0.0005759858164859123,0.4336539837752144,0.001735165160926358
1989-01-31,0.8531562202225749,0.00020065321720709212,0.8529114289590763,0.0006916313020025385
1989-02-28,-0.4850643448881485,0.0060302389928273996,-0.4839309010404648,0.015577858543481118
1989-03-31,0.021010091954684645,0.0019043751944703491,0.018033562032107885,0.005765903357753633
1989-04-30,0.21194305895492258,0.0010104130577524143,0.21244359837723387,0.003088990007744277
1989-05-31,-1.426822047508121,0.05116046992154055,-1.4311205072761624,0.09940993354181421
1989-06-30,-0.21621613701867892,0.008241397568209196,-0.21690128905013334,0.02666638839964769
1989-07-31,-0.22881376382714624,0.004436038445476883,-0.22893983017895322,0.014747335070298956
1989-08-31,0.2147747122367529,0.0011960811700794365,0.21686301187775903,0.00452048209894665
1989-09-30,-0.324261151715648,0.003753013376113513,-0.32826573036903667,0.01036762401101613
1989-10-31,0.215428531239773,0.0010707535628940279,0.21790055165712183,0.003443327833986273
1989-11-30,-0.04648912313127955,0.0018757931269430866,-0.04923393482733931,0.005242631228767971
1989-12-31,-0.16477919797733453,0.0024639785535148975,-0.16914164953517677,0.006779284731741202
1990-01-31,-0.06651201067315458,0.001935869315639468,-0.06951830592105386,0.005590284371192765
1990-02-28,0.7903432404001114,0.00024051719022936957,0.7950616255684274,0.0008563822713088262
1990-03-31,0.1585561807738463,0.0012097756357970552,0.15735994908420714,0.003439309689458026
1990-04-30,-0.17743817925286118,0.0025324569744990815,-0.17840615344298028,0.0069032078929379915
1990-05-31,-0.5593052399471654,0.006339962835614229,-0.5622943256691252,0.016763751366209056
1990-06-30,-0.20069298139505512,0.0031192557941421622,-0.202076497538944,0.00969747826971073
1990-07-31,-0.5114607421957553,0.005865692407992425,-0.5157249363524217,0.018651358022826567
1990-08-31,-0.5776435152593167,0.007367817743790892,-0.5905430187013904,0.027897801446220297
1990-09-30,-0.42715270390425764,0.005634283824295384,-0.43682916264842125,0.02703679448729025
1990-10-31,-2.2331297175121643,0.31070953624229913,-2.2309364227837296,0.37085267047460574
1990-11-30,-1.890233807174458,0.5848017832653325,-1.887277018929391,0.5380981638446117
1990-12-31,-0.41257861478918084,0.13531402897107403,-0.4165431227448906,0.24682094229457124
1991-01-31,-2.42732410259158,0.7987727664282154,-2.4215548850959454,0.6657458022106498
1991-02-28,-1.776960058325217,0.835697202758769,-1.7746993250715335,0.6810310218586056
1991-03-31,-1.0920531019801856,0.579023268754667,-1.0955263397199562,0.5284552471823664
1991-04-30,-0.6632136630401484,0.24391471887769675,-0.678140058778229,0.33710216042018837
1991-05-31,0.023855207484844834,0.028411127819305493,0.018580013311984216,0.10538579831551162
1991-06-30,1.1245544282521118,0.0004767089538021823,1.1277088846027943,0.005820810148925944
1991-07-31,-0.8832693107440355,0.020900125461235458,-0.8838842914435766,0.050965516670180934
1991-08-31,-0.3451351221726396,0.007160540019047077,-0.34274894116213245,0.023353956521075435
1991-09-30,0.6272659072035196,0.0005357176919286472,0.6255371091124875,0.0026890095270910193
1991-10-31,-0.7914616845107582,0.012805836279177665,-0.7981452369721862,0.03201881353268268
1991-11-30,-0.40084117659556595,0.006315150482786395,-0.4010685402979567,0.018932899935605558
1991-12-31,-0.1813453511679372,0.003246213761140035,-0.18073484739138235,0.010567583845824324
1992-01-31,-1.0377216822628081,0.02179574596431673,-1.0409395425629857,0.04984999487193884
1992-02-29,0.8354120577050156,0.0004884296323263244,0.8385701392916746,0.0023207378357968616
1992-03-31,0.2531670301879879,0.0010707170634164254,0.24843737949176023,0.0032525922114394427
1992-04-30,0.08986765127700025,0.001344220747580441,0.090821606516872,0.003904373866267681
1992-05-31,-0.4006904582792563,0.004317221317795765,-0.4053975862394703,0.011681215779346232
1992-06-30,-0.4113088564611632,0.004764875575697317,-0.41079285039132074,0.01285966571465217
1992-07-31,0.1944076537288909,0.001174139076131642,0.19990786528448062,0.0038324196390261077
1992-08-31,-0.2186734984876622,0.0028535918623991277,-0.22019388963048092,0.008007481523949539
1992-09-30,-0.40984811358043416,0.004490376748578048,-0.40905564936455796,0.012035748070729485
1992-10-31,0.061491030859354194,0.001599811728660083,0.058541982090418235,0.005058717022737231
1992-11-30,0.75770260355874,0.0002619116287733102,0.7600839088608737,0.0009421255318071463
1992-12-31,0.5983059437368665,0.00040749824215826236,0.5989325494629201,0.0012565958971603127
1993-01-31,-0.6773025865392199,0.009185716937214261,-0.6813561855869227,0.023393251700774626
1993-02-28,0.7385650190935538,0.000414331792154041,0.7361947188788746,0.0015816083946071564
1993-03-31,-1.1818201718174102,0.03342784488759165,-1.1876659632542617,0.0705786941229179
1993-04-30,0.6807976557601527,0.0009195140756933198,0.6828494920185376,0.003606324000920083
1993-05-31,0.759113677442786,0.0003112179177084545,0.7570395317788309,0.0010873204467966209
1993-06-30,-0.4642908149034259,0.00569218108718589,-0.4690284438031271,0.014772157346803948
1993-07-31,0.3744321051070346,0.0008159209030836583,0.3786721022360873,0.002655419057716216
1993-08-31,0.2174155260550394,0.0009938460274767497,0.2176815567064166,0.002938775045087831
1993-09-30,0.09227631148048354,0.001294014512282974,0.09001433208305112,0.003741619500597659
1993-10-31,0.21861227063573377,0.0009510067921659986,0.2131610391035225,0.0028910224349842396
1993-11-30,0.37722007396085505,0.0006366604136895999,0.3773295701610457,0.0019572015560592295
1993-12-31,1.2318684317847761,7.968136509402474e-05,1.2305877773801641,0.00028539813382271644
1994-01-31,-0.06496972011042887,0.002446999201780404,-0.06850974477317359,0.006907978048344494
1994-02-28,-0.5924013881884449,0.007155489370435574,-0.5931908364834053,0.01837975065406491
1994-03-31,1.1749357095460504,0.00013683113363645582,1.174533036058365,0.0005930018740855046
1994-04-30,0.8340132834090883,0.0002534913145546576,0.8331792002575842,0.0008149807516981794
1994-05-31,0.9341282149484949,0.00017764956120276876,0.9358546335020586,0.0005958345826288053
1994-06-30,0.15852702967457907,0.0012578367059244357,0.16379092178145968,0.0034646402917212363
1994-07-31,-0.0017469749127518568,0.0016346552084213022,-0.0016691033670655142,0.004550331617294036
1994-08-31,0.3171008505682249,0.0007618155060353346,0.3141385623606575,0.0022975776737516433
1994-09-30,0.3693205700804959,0.0006578835790192109,0.36785473049496503,0.001942593555941062
1994-10-31,1.0874872312469344,0.00011037706357963463,1.0905585433994414,0.0003911741179501584
1994-11-30,0.22982217774643157,0.0010972177174250974,0.23495300803944527,0.0032114235080395043
1994-12-31,0.6353612241809254,0.0003528878864622315,0.6365717137212205,0.0011253574024427265
1995-01-31,0.3043867368031675,0.0008086644920854712,0.3064272072829108,0.0023738490431927735
1995-02-28,-0.3280228140546624,0.003631303151718169,-0.32587085639316643,0.009541508597151247
1995-03-31,-0.23949003580919054,0.003107930264135982,-0.24332564795367417,0.008674439299033315
1995-04-30,0.07111308265571174,0.001459733938306508,0.07054180968893965,0.004361985826557672
1995-05-31,-0.7249904535197005,0.009305968695091173,-0.723532689246435,0.0237309272842172
1995-06-30,0.3755128263602309,0.0009366962027980164,0.3777792266917612,0.0032926170526152636
1995-07-31,-0.08393689089512253,0.002122719909237089,-0.08410187482150319,0.006122374383748283
1995-08-31,0.5468031693867137,0.0004488284336143314,0.5491504807120831,0.0014692542052934469
1995-09-30,0.2725244654000607,0.0008600106884103832,0.272092382078983,0.002569681257990659
1995-10-31,-0.04219440851620618,0.001820402191532422,-0.045580216211885655,0.00504805575324744
1995-11-30,0.03842000300843167,0.0014602395484858504,0.041789060427117226,0.004315515770418367
1995-12-31,-0.07888928820913269,0.0019462370536442244,-0.0807462938377134,0.005717886461118468
1996-01-31,-2.360863329479937,0.34112963027014226,-2.3867005280979345,0.39481841947564417
1996-02-29,2.6921996794617153,6.0565678014642084e-05,2.6943943089672078,0.0003047216677239179
1996-03-31,0.2938666322676649,0.0017894633104572953,0.29844069598428463,0.005141726240731183
1996-04-30,0.03634528988387963,0.0017465384753680806,0.033947927817889696,0.005003509416032359
1996-05-31,0.8959354504160546,0.00019542856988908936,0.8956072166109224,0.0006725816799730053
1996-06-30,1.1050700025346298,0.00011623133550044545,1.1063540640799503,0.00040223464316883266
1996-07-31,-0.7660086735955833,0.013475591076117021,-0.769949127847019,0.032512276364193564
1996-08-31,0.2682807401157838,0.0014344094795584368,0.26783916902293436,0.004825415660425215
1996-09-30,0.4735759657913494,0.0005769280956050925,0.4714056806450766,0.0018423266605224055
1996-10-31,-0.4883702306660338,0.005633840909333786,-0.4861638848946649,0.01430408324064108
1996-11-30,0.6825419613750705,0.0003917201121242449,0.6840723894467371,0.0013855954587087646
1996-12-31,0.8703335926443904,0.0002036545968574002,0.8768905025341518,0.0006625778274646597
1997-01-31,-1.0289424062942205,0.023597091407722967,-1.033744127877148,0.054164540321442134
1997-02-28,2.103393261457496,3.2756845134614394e-05,2.1069817150048005,0.00018057062378594915
1997-03-31,0.46761506884480075,0.0009086375089421088,0.4682525594818708,0.002736102632362615
1997-04-30,-0.8094352047825069,0.013071324079209367,-0.8148392351627887,0.03096374909095571
1997-05-31,0.20745806827942737,0.0015793656128359301,0.2096535794639014,0.005409416799440523
1997-06-30,0.4317246329245694,0.0006325002264934316,0.42689036353704235,0.0020805204287962487
1997-07-31,0.06367313581096135,0.001430919149854668,0.06488135519601486,0.0041717495210401405
1997-08-31,0.6368326220250667,0.00034954014987314354,0.6374604118745703,0.0011409285630086241
1997-09-30,0.25139028778175787,0.0009188725969288287,0.2543185185133219,0.0027343648364848766
1997-10-31,0.5615082789621475,0.00041070512258893676,0.5591813419824958,0.00129436938814457
1997-11-30,1.4553924299683145,4.605821307709817e-05,1.4559580729940858,0.00018083843784852372
1997-12-31,0.1850224923094851,0.0014287079889613917,0.18211292707502016,0.004062924142097382
1998-01-31,0.6333463292344497,0.00037143031957023455,0.6380618015109613,0.00112610657240415
1998-02-28,0.7572810610868936,0.00026211572821109596,0.7634093861281824,0.0008264827045459096
1998-03-31,-0.7068847367581559,0.010353770468144476,-0.7117393720688823,0.02550908080708349
1998-04-30,-0.33120133781188643,0.004992647659724675,-0.3343563888112307,0.014592199953868719
1998-05-31,1.3893565051741503,7.730228331234349e-05,1.3888904656398173,0.0003765831156928568
1998-06-30,-0.12289957809099497,0.0030634114132146477,-0.12399906212203544,0.00796562140839483
1998-07-31,-0.325323936380128,0.003910292913642409,-0.3245796767728523,0.010336529892249546
1998-08-31,1.16661000661726,0.00011396950901384684,1.1692613134659724,0.000500001025892648
1998-09-30,-0.834137515305988,0.016271645840532922,-0.8364365763494601,0.03846978799036051
1998-10-31,0.6236461193409322,0.0007020893309561345,0.6217640988037824,0.0028225766869513463
1998-11-30,0.019983226900999004,0.0017711062619774208,0.02125162285643757,0.005023305685808621
1998-12-31,0.46164677512210095,0.0005386069241930479,0.4630025899394402,0.0016928612197847262
1999-01-31,-0.09155640184268612,0.0020530896413504217,-0.09201274052944937,0.005813215428319039
1999-02-28,0.7102497459175785,0.00029510355068137985,0.7130660723680882,0.000999513822731211
1999-03-31,-0.42442434907944926,0.00498715826183754,-0.4222539642069733,0.012731278842018846
1999-04-30,-0.12478028377090322,0.0025534002871402603,-0.12666566297831175,0.007273216078614806
1999-05-31,0.43214474910439027,0.0006115741503680546,0.42963499231019703,0.0020184877273555896
1999-06-30,-0.05247963996985543,0.0019048512048237098,-0.05208572694835188,0.005240620672879935
1999-07-31,0.5362521273889951,0.000444911322558596,0.53882387581023,0.0014219702504579283
1999-08-31,0.30929199148796704,0.0007876924439933872,0.3079211024274137,0.00238067410638326
1999-09-30,-0.7322600500598377,0.0099062467747872,-0.7336184112535714,0.023770388478156823
1999-10-31,1.2771531091203392,0.00012077774465302141,1.2823483393394606,0.0005400927680414758
1999-11-30,0.5206129824235672,0.000590972392525105,0.5180111443299769,0.00176297334584395
1999-12-31,0.43510420699560737,0.0005878712950817478,0.43662719043015835,0.0017337729533109904
2000-01-31,0.4912182026654947,0.00048495541680202466,0.4956060086607017,0.0014816054022916284
2000-02-29,-0.020482824874817708,0.001746552614698595,-0.01957595738139742,0.004814811056017939
2000-03-31,0.41934465516986563,0.0005926902190677732,0.4199632648617708,0.001751948062248671
2000-04-30,0.8208691503229804,0.00021745945959708688,0.8206424677488362,0.0007037383160654584
2000-05-31,-0.1567138269099817,0.002645786705956962,-0.1526161974781602,0.007258282020883543
2000-06-30,-0.18377185715118033,0.0026861287055194734,-0.1895860218436494,0.007417126205071471
2000-07-31,-0.2638179232716189,0.0031829056609542633,-0.264931496221911,0.00885701736862804
2000-08-31,-0.5463966618634359,0.006240816118704316,-0.5481350494630428,0.016783302995905986
2000-09-30,0.23532144167229607,0.0011237512196340667,0.23873351342377744,0.0038872359402039587
2000-10-31,-0.3587804932742603,0.0040605079566972315,-0.362977210173695,0.01115226545551129
2000-11-30,-0.28811694198140525,0.003531133542340037,-0.2933064683775072,0.010460607947722245
2000-12-31,-0.9996779931701851,0.019156552054838225,-1.0035605944407544,0.04483487563860538
2001-01-31,0.007160106604107597,0.002810318166137596,0.007810761869386059,0.010956969147811297
2001-02-28,-0.7894273641585928,0.012582387851064969,-0.7940322488374998,0.03430753147968918
2001-03-31,-0.2717163545754551,0.00462497429343203,-0.27710927674634517,0.017640434594173696
2001-04-30,-0.7514500308071475,0.011434804566364965,-0.757622032576627,0.03711063527432354
2001-05-31,-0.4567859448317225,0.006667214781591239,-0.4615422923449861,0.029781857405123027
2001-06-30,-0.9500640823794098,0.01944463202363752,-0.9632908293984216,0.06564305227391176
2001-07-31,-0.9501801984813009,0.024075933327160706,-0.9591923031214319,0.09329221948745534
2001-08-31,-1.087985377289081,0.03912751165313898,-1.1053827895350992,0.13997623771100534
