,forecast_expected_returns,forecast_variance,filtered_expected_returns,lower_q,upper_q,CMA
1990-10-31,5.990441097810504,0.19265076069831602,5.928173932796826,4.858547125269506,7.72095121834617,6.915428571428571
1990-11-30,3.9474929265107277,0.2789778103180193,5.224990350038669,4.606987690835283,6.355170049996615,7.05653767820774
1990-12-31,7.628514978779723,0.12862834616869387,7.719697981620949,6.92820098330441,9.262776390049263,7.10219512195122
1991-01-31,4.994234242214141,0.34486228683195785,6.196172999793754,5.895506843797147,6.785651321600013,7.201947261663286
1991-02-28,6.181840919131085,0.35276154693009676,8.043689385257847,7.832286246582325,8.374327384156475,7.362024291497975
1991-03-31,7.985100344193453,0.2739864194764839,8.349068515340043,8.105112540059734,8.756155990594566,7.411393939393939
1991-04-30,8.058561409383932,0.1752380801681797,7.972021272306594,7.692945094205619,8.606897267731323,7.389677419354839
1991-05-31,7.77929028954155,0.05552661124975196,7.589211015612557,7.261966545205674,8.195255743307811,7.462937625754527
1991-06-30,7.346452601966267,0.0040103678702474435,8.03012027459294,7.605991132360843,9.215097028391984,7.328915662650602
1991-07-31,7.9751352916308,0.027346134891626454,7.6258383202761415,7.2965754643743095,8.43211687835374,7.416192384769539
1991-08-31,7.591921707598652,0.013077715959480837,7.407433017018858,7.064334997826832,8.07296444931608,7.457039999999999
1991-09-30,7.370025864579119,0.0024052413892103022,7.637467121806292,7.2914496512040845,8.51923897180728,7.404071856287426
1991-10-31,7.656182889834239,0.017557541318240066,7.5847191567376795,7.255373537875813,8.371432751805195,7.4201593625498
1991-11-30,7.571948312849417,0.010786375433568559,8.148064988391145,7.679796896286203,9.350326886507004,7.305447316103379
1991-12-31,8.147349729605995,0.006469458549625433,6.891035905974005,6.45176371502259,7.372523585674171,7.549047619047618
1992-01-31,7.073937405332696,0.026774184999931436,7.190945976686805,6.7984063175853455,7.633541368710095,7.520079207920792
1992-02-29,7.050395313415319,0.0022166464663765247,6.985037370636839,6.566217986240439,7.443666367910542,7.53106719367589
1992-03-31,7.0063844094681444,0.002694275010946237,7.420785397645019,7.076834798080952,8.05969310927491,7.4532544378698224
1992-04-30,7.425837837405686,0.003029242195799752,7.370770087392494,7.016611460973094,7.96441031245613,7.463858267716535
1992-05-31,7.386794918572831,0.0070484122026137075,7.423872391473702,7.078966792511386,8.034205010832736,7.456267190569744
1992-06-30,7.428773126853088,0.007661438357702513,7.777713053780004,7.422758355624818,8.646123751887554,7.386588235294118
1992-07-31,7.779347987891937,0.0029935175351561887,7.394734476403561,7.042398119027478,7.9848367172578065,7.4606653620352255
1992-08-31,7.4050312846997395,0.005133003261346583,7.766185945860488,7.409854430795243,8.612323747247402,7.3903125
1992-09-30,7.757617177294115,0.007233538835268145,7.690865414922888,7.354412893107584,8.483257621042853,7.403742690058479
1992-10-31,7.689882570610385,0.003616473759935143,7.641675055110015,7.308936503202982,8.397491511118663,7.413151750972762
1992-11-30,7.640619662804488,0.0015063675985649365,7.205875875941789,6.824013973957528,7.6569706130418265,7.494990291262137
1992-12-31,7.217510793093794,0.0016676631376457735,7.090258090276952,6.690719467859882,7.533458447322247,7.5160465116279065
1993-01-31,7.156804793568004,0.013098220775723993,7.112018917382645,6.713233543440521,7.5419132042917,7.5230947775628625
1993-02-28,7.074275711792896,0.0018366534231172057,7.140446014251492,6.748410149935051,7.575151705858894,7.511351351351351
1993-03-31,7.287417331748916,0.037521572424776294,7.1114439565176175,6.7004237300110345,7.541100926233432,7.550057803468208
1993-04-30,6.93870013964948,0.0028776108641807878,7.42149010707106,7.072569883346574,7.934504254725441,7.4651538461538465
1993-05-31,7.424761420282314,0.0015813591295342868,7.124733097603175,6.730212119887634,7.553121392912536,7.517389635316698
1993-06-30,7.1627841471997,0.008636160456741147,7.201643934088425,6.819320097556288,7.6194554838841615,7.510114942528736
1993-07-31,7.194715424400086,0.0023880394292996603,7.316936971527363,6.953596916490233,7.760664393316613,7.487954110898661
1993-08-31,7.325344677580642,0.0025331483286559105,6.898987529058099,6.452708967320843,7.34395088767051,7.558625954198474
1993-09-30,6.92139355857671,0.0029471388458551444,7.0189802170888775,6.596553168444998,7.4502630912211725,7.541485714285714
1993-10-31,7.034171960275317,0.0025086938292433383,6.914970751766643,6.471305899084691,7.356849749714904,7.559315589353612
1993-11-30,6.932252169298769,0.0020279851554796595,7.276346847875689,6.906920006385824,7.691445012191778,7.501935483870968
1993-12-31,7.2840867930814275,0.0011692756777766879,7.14153014146735,6.74561956703284,7.55381059565115,7.525227272727273
1994-01-31,7.1623002466816645,0.004566409121750756,6.846022051569569,6.386496429819378,7.305599633996166,7.5761058601134215
1994-02-28,6.896606759906851,0.010497882349740457,7.30160663267381,6.934559945275264,7.700184747590934,7.504075471698113
1994-03-31,7.300692778983533,0.001322142824468592,7.989210741845298,7.619004221806342,8.789504690348007,7.381920903954803
1994-04-30,7.977847431560326,0.0014387645531342167,7.97621757815195,7.609829084512615,8.764746993495478,7.383383458646616
1994-05-31,7.965452281434368,0.0013236638183685811,7.97642451618909,7.609487731934353,8.762090354490395,7.382589118198874
1994-06-30,7.958515397301808,0.002802448185171648,8.465691879081563,7.904283271859114,9.52285613021053,7.300674157303371
1994-07-31,8.434869757572553,0.003360589127184657,8.137535866397986,7.724119808610697,9.03010430280931,7.350280373831776
1994-08-31,8.126817657078563,0.0022047859515447544,7.693459525996378,7.371632557130781,8.297583359092394,7.4263432835820895
1994-09-30,7.691492223549232,0.0020203064961706874,8.074929599965234,7.679372510470303,8.919659467659006,7.360893854748603
1994-10-31,8.063430359805505,0.0012208020441929852,7.9751539284856605,7.604581252037154,8.756016870003894,7.377100371747212
1994-11-30,7.960601397770982,0.0026739980431748863,8.605368017763169,7.973822679725055,9.742157250962174,7.273469387755101
1994-12-31,8.583127078550596,0.0016010047090540707,8.56448177404025,7.954666281625192,9.677332586559423,7.279111111111111
1995-01-31,8.528794961539907,0.002243845137871298,8.380272360422465,7.851838840490803,9.393755799605346,7.30558225508318
1995-02-28,8.33345300649274,0.005930720803690833,7.945787808298284,7.5772703708671365,8.71754831536022,7.3724723247232475
1995-03-31,7.936728258758211,0.005479407732116174,7.743683604591556,7.414176043739093,8.379509667338725,7.407292817679558
1995-04-30,7.739246707709629,0.0032619861111490753,7.56026045673375,7.231965237987172,8.063544313206055,7.440220588235294
1995-05-31,7.572936400620889,0.013273724225509409,7.307428463995973,6.948652303529734,7.696323986771874,7.490422018348624
1995-06-30,7.277323438949732,0.0027151380244709216,6.983934492038771,6.557675231558485,7.398181590495906,7.536483516483516
1995-07-31,7.009434238013215,0.004165071932761292,6.57185617335395,6.0462848232229,7.139912717298625,7.604314442413163
1995-08-31,6.5808579875624815,0.0017779762762666173,6.579871073978863,6.056863004044368,7.139600031973628,7.602481751824818
1995-09-30,6.613674403875292,0.002344132402768061,6.197958648690406,5.542891382216277,6.968250571532575,7.6618579234972675
1995-10-31,6.25425985692767,0.0036111463591391463,6.557433317036071,6.004065609893922,7.139745902889749,7.6147636363636355
1995-11-30,6.584494629071896,0.003238842333878242,6.078949160172302,5.3620880627532745,6.924285074138521,7.6871869328493645
1995-12-31,6.133334161126387,0.0039580937582505285,6.058198350486144,5.321323457082004,6.919083093449083,7.695652173913043
1996-01-31,8.353428824845963,0.2050273695290642,8.428454923499338,7.825959461776008,9.03457181047194,7.7307775768535265
1996-02-29,5.86577688899801,0.001179458164047461,5.739817646173905,4.872333740834842,6.769618986665103,7.745631768953069
1996-03-31,5.826289955286515,0.0036592517152840127,5.7901878059374114,4.922073365344707,6.809324214905694,7.74745945945946
1996-04-30,5.840854485703461,0.0035888867664294016,5.619061771109056,4.65207111862797,6.736068934618018,7.7779856115107915
1996-05-31,5.6493709523695985,0.0013645554102931273,5.386870362996498,4.284765895051302,6.615485700470278,7.814865350089767
1996-06-30,5.448704994789157,0.0012260914810474609,5.668762383164175,4.703100910570399,6.757890168703945,7.776344086021505
1996-07-31,5.916805507813951,0.017817637571156505,6.72267752828241,6.149926991119514,7.281595535126923,7.634275491949911
1996-08-31,6.700166417317507,0.0035002304538451043,6.381878778175985,5.680474886771843,7.111236721368525,7.680000000000001
1996-09-30,6.40858620972085,0.001968468408001822,5.763135777830393,4.799894649759592,6.816246753119287,7.773475935828877
1996-10-31,5.883504675744963,0.008396520419857756,5.829217091299325,4.8630503357442265,6.873410262036547,7.778007117437722
1996-11-30,5.8150246722719885,0.001734988255982266,5.003641876294891,3.5985423121574516,6.468612348423773,7.897406749555951
1996-12-31,5.0735571671558235,0.0013592104226289815,5.375413721063739,4.13707277722574,6.642471339955278,7.8472340425531915
1997-01-31,5.782784649326851,0.02900287974175909,5.275110433778061,3.780047114263159,6.765591306845459,7.939327433628319
1997-02-28,4.877155503564554,0.001113654958760937,4.999911209087879,3.53443009728551,6.483540557920188,7.914911660777386
1997-03-31,5.097075571334048,0.0024295412974504856,5.857457349832762,4.804340520503943,6.895149465713973,7.794497354497355
1997-04-30,6.01765968247405,0.017014740676656395,5.581312562814411,4.310193136195418,6.811435646185145,7.866126760563381
1997-05-31,5.493786795941948,0.003798721069733427,4.617339598270952,2.854563316418964,6.323311608444375,7.9944463971880495
1997-06-30,4.677237076131973,0.0020922137532484847,4.14546580869822,2.111544519637569,6.091579503999145,8.066736842105263
1997-07-31,4.270939153529831,0.003166102421731615,3.299746442739737,0.7492421276332817,5.725899477046279,8.206654991243433
1997-08-31,3.3819748899404276,0.0016090273195108462,4.008318415566663,1.8241846442939529,6.040826090623551,8.105244755244755
1997-09-30,4.13266000123981,0.0024286140485847017,3.4230023707790935,0.8733491493125942,5.794054512790719,8.203141361256545
1997-10-31,3.5297614411585694,0.001686504415150847,4.108143707288341,1.9160102132409909,6.102593837445405,8.109407665505227
1997-11-30,4.20054885357216,0.0011137973285740396,3.826486693781124,1.448939483785206,5.97855796386497,8.157495652173914
1997-12-31,3.9773921401625683,0.003110003260832317,3.8368744094507288,1.4131141300345027,6.005121554333056,8.170833333333334
1998-01-31,3.9203770745797675,0.0016013915744053319,3.943572390749675,1.548101893634467,6.051116710426198,8.159792027729637
1998-02-28,4.044346742279779,0.0014447644939501285,3.0948975021766225,0.18671413634829914,5.673860738470125,8.291833910034601
1998-03-31,3.5419438446665827,0.01419374180267273,2.9505377179769,-0.19774907372137052,5.749541657270667,8.376165803108808
1998-04-30,2.9294768001453364,0.008544390363958154,2.850374189483219,-0.33642313439668015,5.65531126529036,8.376827586206897
1998-05-31,2.800301151372925,0.0012138242320284235,3.2704873196030153,0.33075000461319415,5.78011832666118,8.299001721170397
1998-06-30,3.4791878741441655,0.00511111914399608,3.0808610292450846,-0.051704097894574225,5.732178193152921,8.350309278350515
1998-07-31,3.244010821508697,0.006348888003719631,3.603292522966533,0.7396941431481117,5.978619618836187,8.285351629502571
1998-08-31,3.6253781440263406,0.0012745939942613589,5.952746426798962,4.38648318331958,7.081056783621302,7.940753424657534
1998-09-30,5.971790787366877,0.02089852959582885,5.30500970971662,3.3889435753651527,6.75370803235929,8.053333333333333
1998-10-31,5.28349505271619,0.002473772908822684,4.336218567836752,1.8377165854182371,6.302980574669423,8.185597269624573
1998-11-30,4.445236310044389,0.0035987788647393326,3.64109976625479,0.7247312694160304,5.993859533702057,8.296354344122658
1998-12-31,3.731501906680318,0.001893557523014699,2.9042240289100234,-0.45780450026387465,5.6560825177690495,8.407959183673471
1999-01-31,3.094696417271935,0.004006825962249473,2.636200951821021,-0.9289330831236107,5.564012688399446,8.464991511035654
1999-02-28,2.722541408237953,0.0015360078044981155,3.329912748649865,0.12830055255244918,5.862813529905663,8.367661016949151
1999-03-31,3.5651494271344903,0.007594908617659422,3.1428931018564685,-0.23826068270609338,5.820344688486484,8.423553299492387
1999-04-30,3.20986299213617,0.004755785151906104,2.647496914710479,-1.039486196384711,5.593397283188185,8.497094594594596
1999-05-31,2.726632386441965,0.0020600648038317545,3.101587307747885,-0.3354265451942754,5.782045180084458,8.432984822934234
1999-06-30,3.267128415454516,0.003709878861394054,2.633671738794738,-1.107530076011106,5.595316057654368,8.515151515151516
1999-07-31,2.7341467683407306,0.0017535424023444545,3.261756782404748,-0.15998416354433598,5.870508119315904,8.430453781512606
1999-08-31,3.393378795971093,0.002247340305434702,3.6212826317921007,0.3804084337111121,6.044112175079216,8.388523489932885
1999-09-30,3.8982296684159015,0.013293926073594212,4.296921163633348,1.3987745564415932,6.378968551665933,8.318391959798994
1999-10-31,4.274151965731191,0.0012955876653505827,3.444207098817731,0.05817011444116085,5.968972470356744,8.427290969899666
1999-11-30,3.5776942835835004,0.0019279204523238236,3.1412887626030965,-0.45090785361420005,5.838602103617883,8.480734557595992
1999-12-31,3.2747066769668294,0.001914078406395147,2.229872806466336,-1.906795014109629,5.431703982174256,8.621
2000-01-31,2.3786643279657698,0.0017845428680690974,3.0718304265882512,-0.6320563419297723,5.819410578582117,8.512013311148086
2000-02-29,3.2397299254862615,0.003494708017985588,2.928582449787253,-0.8927730164608398,5.768022441211734,8.54671096345515
2000-03-31,3.040467269476679,0.0019227158261404162,2.3364525357941397,-1.8356804387197903,5.501741439200876,8.636019900497512
2000-04-30,2.481503300919911,0.0013811738913553516,3.4152040140812843,-0.20398427587928664,5.993443139676052,8.49456953642384
2000-05-31,3.585242449847488,0.004748130392546366,4.239522901540159,1.0788009437250194,6.388919370035036,8.39285950413223
2000-06-30,4.342241689947117,0.004825403785585862,3.7437960733297673,0.2740734232605513,6.161392277549686,8.47089108910891
2000-07-31,3.872215973883604,0.005576204955658063,4.254522588076585,1.0603155620542948,6.401966360659244,8.407314662273476
2000-08-31,4.390507083732751,0.009673760610341302,3.500918821192674,-0.1656586486008937,6.07333946241808,8.532236842105265
2000-09-30,3.513742163623701,0.0030212488902490635,4.324327824380689,1.1132684119980631,6.4401712469187595,8.410837438423647
2000-10-31,4.454551000119984,0.006773187538767051,4.884053383750777,1.9506254821008329,6.684193989383301,8.342754098360656
2000-11-30,4.965802813449989,0.006413243779203936,6.469858458892889,4.431019501545632,7.425993874374784,8.118559738134206
2000-12-31,6.340554429923544,0.02417821078320716,6.274652530020703,4.289550173664037,7.2282575014401536,8.128627450980392
2001-01-31,6.4500637442421755,0.0066722708709801215,6.102014797927198,3.838257272420268,7.241331629014286,8.176639477977162
2001-02-28,6.099692659125086,0.018742550625977406,7.3484382427146056,6.010747582597346,7.8491898472019495,7.966905537459284
2001-03-31,7.49046974799577,0.010120787022062665,8.401504669660353,7.751153434611517,8.850265164546036,7.812292682926829
2001-04-30,8.140420678287654,0.02019793331274479,7.417469584641591,6.153218077643889,7.889340854243457,7.954285714285714
2001-05-31,7.471676160578005,0.01639977167647247,7.470010060375143,6.202910486009657,7.946747023975948,7.955397082658022
2001-06-30,7.23728212605606,0.034947506644939,7.477216758142887,6.501426767061476,7.890351982068738,7.904854368932038
2001-07-31,7.266386349862167,0.04926859613093664,7.484893659100987,6.802319948838839,7.885858911344884,7.850791599353796
2001-08-31,7.0782516293955515,0.07342166312697737,7.502017456758702,6.952100516892309,7.974541255309828,7.7130967741935486
2001-09-30,6.561343710791831,0.11289472446426985,6.833698756814716,5.734003654310847,7.6649704915582015,7.521932367149757
2001-10-31,6.13305405094104,0.13420969434407384,6.333010530285027,5.389811771677927,7.0547571235309,7.557299035369776
2001-11-30,5.942112933624062,0.1484769747318307,6.295830413157999,5.779102393557248,6.74508295210809,7.690401284109149
2001-12-31,7.951912535047417,0.06717023234521732,7.942755379001873,7.4091503384440305,8.402880994493353,7.708846153846154
2002-01-31,8.446258822860337,0.03788332685715228,8.710705856585763,8.004971014943768,9.22584677710602,7.668864
2002-02-28,9.014902530436492,0.01992835730570232,9.430835160410544,8.473447450562126,10.071392499302835,7.612715654952077
2002-03-31,9.694788319314036,0.0048051774967828595,9.18878061750505,8.50636304998015,9.716286534460508,7.681722488038278
2002-04-30,9.095430022083988,0.0075553170805090514,9.959845048031237,8.818826719305475,10.71757316480796,7.570127388535032
2002-05-31,9.771008528863522,0.012931130534600389,10.077379481083565,8.797369742463768,10.9601978871219,7.531764705882353
2002-06-30,10.182287638774278,0.004972947732393252,11.323471578810274,9.416382783238056,12.727397561577652,7.38247619047619
2002-07-31,10.850819906931122,0.016875716259869642,12.011608386746639,9.531450904765396,14.047426438393398,7.215213946117274
2002-08-31,12.081233153994223,0.011759045987338988,12.170054423911203,9.68301189813873,14.230406617432886,7.213291139240506
2002-09-30,12.302048975060575,0.004310742321670029,13.883070519869378,10.555569208418149,16.816641697453125,7.00568720379147
2002-10-31,13.186375270332451,0.015136601927102651,12.37798657311832,9.69448912616982,14.708985633157088,7.143028391167193
2002-11-30,12.595904602363332,0.0051479550281111385,11.928337280919154,9.626265009482745,13.892275881399552,7.244409448818898
2002-12-31,11.38730687967342,0.019661128522077135,12.225896425758972,9.550562579743309,14.636187341009615,7.12433962264151
2003-01-31,12.590726647289276,0.004820966878771869,13.094844983101495,10.127636828516772,15.82913380444607,7.064740973312402
2003-02-28,12.018750744092193,0.03051425584535613,12.373370509788224,9.414875976712509,15.184170350541477,7.018307210031348
2003-03-31,12.877419817763908,0.012763916599604805,12.900230572128478,9.907765261418852,15.77013665315867,7.027793427230048
2003-04-30,12.052679782750861,0.03296014979186328,11.35563844347723,9.054872113848944,13.541082873368559,7.1709375
2003-05-31,11.737394314871317,0.012220789525644357,11.09707457352628,9.119226803825612,12.933083824549655,7.273010920436818
2003-06-30,11.091920937331409,0.005887036372164651,11.031045803884597,9.11416839969204,12.836240647413957,7.28822429906542
2003-07-31,10.903198524182688,0.007643986735707142,10.713372212748567,8.950563531260775,12.384241332930596,7.320746500777605
2003-08-31,10.561977758385453,0.012242711731911231,10.382116472362728,8.787350763438678,11.91509792788534,7.352981366459627
2003-09-30,10.391460297795236,0.0025065836829238383,10.694047672303942,8.94708293030488,12.387318025750996,7.318511627906977
2003-10-31,10.603477196728797,0.002214878063662068,9.859114604792017,8.550242948992201,11.165356291813938,7.420123839009288
2003-11-30,9.793464151062722,0.001739496472154625,9.716475434017054,8.47773318301277,10.966404197850743,7.43369397217929
2003-12-31,9.618564694198275,0.01093628792137005,9.156887096782075,8.222058692430961,10.126351368593848,7.501666666666668
2004-01-31,9.108898965153195,0.009465234907963206,8.923644829968714,8.102290262400192,9.792938371278659,7.529861325115562
2004-02-29,8.87434752314221,0.004254671060209786,8.780344591287005,8.01955579825236,9.607053381350116,7.544123076923078
2004-03-31,8.745178010862995,0.004591661256092489,9.031142701551284,8.13641716275877,9.988667673385262,7.508202764976958
2004-04-30,8.984109121544867,0.0019075211640248136,9.352918561550423,8.288478704005774,10.489852483813067,7.463006134969325
2004-05-31,9.300765424946606,0.0012903011810252091,9.244256848613164,8.23397010830395,10.340182545023657,7.473078101071976
2004-06-30,9.128532006335435,0.029506278927942584,9.01210065796253,8.15025751605105,9.956163184475727,7.495779816513762
2004-07-31,8.990545244033186,0.00407093455748384,9.667634399448724,8.424040707987361,11.004734610391049,7.409954198473283
2004-08-31,9.612654447190636,0.0023781334998148078,9.721261456739146,8.448069913600298,11.098729903760683,7.400121951219512
2004-09-30,9.645976098974238,0.003753580058864835,9.532763775529565,8.354921170554737,10.832743345208918,7.4180821917808215
2004-10-31,9.48711294468556,0.0015492253264107751,9.394752509748214,8.285050719353281,10.635046849420704,7.432887537993921
2004-11-30,9.314757419062413,0.007724773395105823,8.804632316084861,8.006522817365504,9.757161899094491,7.504279210925645
2004-12-31,8.767494550163251,0.001267504042666427,8.378523671952228,7.77376976830763,9.145021388338236,7.555272727272728
2005-01-31,8.397379121797098,0.013820588283476343,8.83696914015027,8.025110247413723,9.813032539385395,7.493736762481089
2005-02-28,8.807886668514442,0.0035368774371984093,8.649761318760381,7.921116613259634,9.550604724637687,7.516676737160121
2005-03-31,8.61668931386495,0.004129195026500611,8.991939203600088,8.08167950925342,10.068533967753234,7.469683257918552
2005-04-30,8.954789298806224,0.0014576089700735248,9.438363247597485,8.297581589451108,10.765186267925438,7.411265060240964
2005-05-31,9.362366681235375,0.004750788855462093,8.961406910522609,8.064832476513843,10.05183538873846,7.465984962406016
2005-06-30,8.92047025338288,0.004377669652350519,8.945627834614,8.055329166738296,10.034535271104575,7.465045045045046
2005-07-31,8.902990667159433,0.0045604059365109886,8.46301801281456,7.810445832237026,9.316059101405537,7.5243778110944515
2005-08-31,8.435521334183582,0.0032663556504837535,8.707496603305813,7.938120082063943,9.684601115156399,7.491197604790419
2005-09-30,8.63252678644573,0.04453658441077252,8.656454595054397,7.944616310405056,9.560091412691138,7.488789237668161
2005-10-31,8.674263348769587,0.003014170876290711,9.058428469779503,8.1021044383874,10.235319776252341,7.441432835820895
2005-11-30,9.018776338421747,0.001991264666543816,8.61356977114125,7.88730551635928,9.567343056357934,7.494903129657228
2005-12-31,8.580276310878288,0.0023033870888953274,8.71829534760926,7.939326536894195,9.731775209692477,7.479285714285714
2006-01-31,8.685592794465128,0.001987594051223648,8.354782805840099,7.747995770352933,9.203508794064907,7.522377414561665
2006-02-28,8.331928679830797,0.003495803474530055,8.470671577729947,7.806942153716554,9.377776865411102,7.50587537091988
2006-03-31,8.44298612922634,0.0021682882648562545,8.337736624261542,7.738276346876678,9.19002254819886,7.520711111111112
2006-04-30,8.313742327039947,0.002065450946041416,8.308335560492063,7.72236431716881,9.15189745748457,7.522544378698226
2006-05-31,8.291106950204883,0.008199087433225222,8.863005915638954,8.008812861556407,9.979783652922794,7.448153618906942
2006-06-30,8.840210908529249,0.00390341479145617,8.997763368707187,8.072237670565437,10.19214428602603,7.430973451327434
2006-07-31,8.952387211762899,0.004337268918335586,9.166029254179797,8.154383995466974,10.463427819243975,7.4062444771723115
2006-08-31,9.112676705752834,0.0051937721980197795,8.93895987713756,8.042284775113483,10.120709749566258,7.431176470588237
2006-09-30,8.885375572399983,0.007585250624847883,8.735883799082492,7.945004362991353,9.821320446367482,7.452687224669604
2006-10-31,8.71519791602184,0.0032977720960296365,8.365612547673129,7.74983339617499,9.269409726466268,7.498592375366569
2006-11-30,8.342593234429726,0.00335217122738508,8.199980115876425,7.665622483131017,9.028822357466524,7.5176573938506595
2006-12-31,8.179389693019775,0.0017078461946431944,8.153742120065077,7.639483477593352,8.960573750441569,7.521929824561403
2007-01-31,8.135974881126417,0.001800597629996689,8.034581423356482,7.575297519250659,8.788593248295362,7.535474452554745
2007-02-28,8.02252935510867,0.0025143327112096756,8.390135950684684,7.765848816949521,9.310973156062378,7.490204081632653
2007-03-31,8.366352013562192,0.0022876958161839236,8.368833011290274,7.753182981256327,9.28173368054348,7.4911790393013105
2007-04-30,8.344323824481064,0.003118595046188108,7.953542520172705,7.530219975260917,8.668569763272647,7.541162790697674
2007-05-31,7.94226201071506,0.0030504925354226504,7.604330935528973,7.260711442639027,8.124188413849806,7.586647314949202
2007-06-30,7.609101338421538,0.003927471132318559,7.945592946203381,7.529519169962419,8.6478261395653,7.541565217391304
2007-07-31,7.940410683675771,0.007265872333486041,8.5301218869728,7.841195294316093,9.518829063016346,7.465875542691752
2007-08-31,8.503256181517688,0.006718878420735537,8.47476849042909,7.808582366108466,9.44249768129612,7.471040462427745
2007-09-30,8.455879466831359,0.003996937647979379,8.108220475776607,7.624504715109392,8.895805185110698,7.516017316017317
2007-10-31,8.09211946988789,0.00784267894206185,7.943692910770627,7.532074905509437,8.643608672987128,7.5363112391930835
2007-11-30,7.927662179421071,0.0032437580369919497,8.692152421589046,7.934294059106739,9.778570853246574,7.442071942446043
2007-12-31,8.63446273595629,0.008506477433302864,8.845812894579513,7.997393244749801,10.032061382736405,7.416379310344827
2008-01-31,8.5880342390699,0.04250173166596069,9.26909350127326,8.00820570181881,10.879405672096437,7.296241032998565
2008-02-29,8.97962658255606,0.059324418018237644,9.30473098399674,7.866461378398773,11.1239287491162,7.232664756446991
2008-03-31,9.423893911234927,0.049863847972459484,9.610388586944682,8.053392362076101,11.564678463708796,7.206351931330473
2008-04-30,8.675751644747422,0.09708874707006476,8.63701462699547,7.48877949658515,10.131910403774693,7.274914285714286
2008-05-31,8.27219818842877,0.12274172530357787,8.336723013550081,7.3440439289322885,9.668966920185149,7.296376604850214
2008-06-30,8.340116490483627,0.12007474459416702,8.422790273632089,6.9140377299473785,10.340779237582533,7.141709401709402
2008-07-31,7.362177883100019,0.1696031091204768,7.4094288702306335,6.042713444848949,9.207620047124887,7.118406827880513
2008-08-31,5.810955847418953,0.24507594120404966,6.112074437166694,5.070544043385564,7.521273645757541,7.134375
2008-09-30,1.797205072049727,0.47476620810292725,-2.0233825037732864,-2.7973965204189866,-1.2189542044025254,6.966978723404255
2008-10-31,4.978031389154166,0.24438689061120877,2.63856241145883,0.4516374525357053,5.514227217973057,6.664249291784702
2008-11-30,-8.758272222491494,0.48682295994994307,-11.698906468711602,-13.265547358441687,-10.268794137934021,6.521414427157001
2008-12-31,-12.65155600205221,0.51627476834363,-11.35181395197061,-12.806660135831327,-10.16760638133761,6.541694915254237
2009-01-31,-10.810121273494836,0.516696319732209,-14.08569711290217,-15.745230878262417,-12.738916376287484,6.395035260930889
2009-02-28,-12.789088705170407,0.5048470980264296,-16.755497896078037,-18.606401524450582,-15.15529968095681,6.215323943661971
2009-03-31,-16.226674286924492,0.5081000935527689,-11.563173179064417,-12.878989068967822,-10.390325859006197,6.357637130801688
2009-04-30,-10.704910833558577,0.5024085631096777,-5.756829765938046,-6.547996841447157,-4.94794049764186,6.520280898876404
2009-05-31,-4.790393088050697,0.48787288209311674,-2.3230959897099854,-2.8711454758850263,-1.6546640230725878,6.598821879382889
2009-06-30,0.5479281951018681,0.4096246154443496,0.8357994958087995,-0.052847871751258546,2.0678126262434713,6.5968067226890765
2009-07-31,9.578992318817894,0.14007779818827937,9.88600385217326,7.519532024726752,13.086570017076548,6.717146853146853
2009-08-31,11.65129522686165,0.056706047217323384,11.532464849418233,8.851359024947367,15.21307305052473,6.763575418994413
2009-09-30,11.885324769696268,0.030247558109954498,11.576211337174765,9.036961221518396,15.191053038098486,6.822426778242678
2009-10-31,11.491628996565947,0.0278632519058478,11.902354402246825,9.150388451400973,15.769924211106307,6.7696378830083574
2009-11-30,12.153240331175478,0.004762472967655524,11.526450007548597,9.062072628398987,15.166325476776018,6.853018080667593
2009-12-31,11.407819683823435,0.0046786409259677465,11.159174852597676,8.88584394959165,14.616187970988225,6.889333333333334
2010-01-31,10.746517979137076,0.045397555302219346,11.155178471391281,8.817501900898165,14.610097879720177,6.8238557558945905
2010-02-28,11.111009064461772,0.04030899489988539,10.885470267090676,8.748331397018259,14.157435704290517,6.8709141274238235
2010-03-31,11.085411668778422,0.004246015884358453,10.344987447826247,8.497461558423543,13.394240770170107,6.966141078838174
2010-04-30,10.26820296969268,0.0015700798307998172,10.107357793014721,8.375453627800024,13.03998123337268,6.989668508287294
2010-05-31,10.028856536332263,0.001246867704233293,11.266848957618139,8.931162427158881,14.88079977305518,6.849434482758621
2010-06-30,10.973369062393465,0.018973426435488175,11.782373164087232,9.104365212974063,15.736624233214695,6.747933884297522
2010-07-31,11.863335291297409,0.006536664633473622,11.055577592286934,8.824562163825272,14.588890069871836,6.853039889958734
2010-08-31,10.971533551593621,0.003928967722526519,11.77106341542718,9.153961622797663,15.738399699022676,6.765000000000001
2010-09-30,11.597139850585334,0.007069391528759919,10.440288829782663,8.538787269758611,13.655673858195897,6.912757201646091
2010-10-31,10.371767522325797,0.0035338527352058837,9.954972217223578,8.299487880505648,12.916102373630482,6.967068493150684
2010-11-30,9.881145385090722,0.0055366720335838756,9.91477678417351,8.285835288726256,12.852789964632683,6.967387140902873
2010-12-31,9.845129588139677,0.001615114408666188,9.000847120826576,7.827309154432832,11.435411068974027,7.069672131147541
2011-01-31,9.129571330480921,0.028961134808737916,8.987011904942108,7.975646874507055,11.159672737348272,7.092605729877216
